REGISTRO_ANIMAL rgd_pai rgd_mae idade18 GC18 p550_aj GP345_aj conformacao_sob precocidade_sob musculosidade_sob umbigo_sob aol egs egp acab altura_sob pe_sob sexo safra GM_SOB
KAPC2110 KAPM2412 Z0736 437 F2014S22 353,66 133,86 3,00 3,00 3,00 2,00 42,19 5,08 4,83 4,92 129,00 0,00 F 2014 S22
KAPC2111 NJOP44 X1081 438 F2014S22 374,20 140,41 3,00 3,00 3,00 2,00 43,55 2,79 3,18 3,04 139,00 0,00 F 2014 S22
KAPC2112 KAPM2147 Y1143 438 F2014S22 277,51 63,56 1,00 1,00 1,00 1,00 42,00 1,27 1,52 1,43 135,00 0,00 F 2014 S22
KAPC2113 NJOP43 0577GPC 437 F2014S22 331,01 101,50 2,00 2,00 2,00 2,00 49,29 1,52 3,56 2,85 135,00 0,00 F 2014 S22
KAPC2114 KAPM1593 B4094 437 F2014S22 380,09 139,66 4,00 3,00 3,00 2,00 46,32 1,78 3,56 2,94 133,00 0,00 F 2014 S22
KAPC2115 NJOP44 X0192 445 M2014R13 372,02 151,79 4,00 3,00 3,00 3,00 41,03 2,03 1,02 1,37 135,00 25,00 M 2014 R13
KAPC2116 NJOP43 Z0349 445 M2014R13 313,93 91,70 2,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 134,00 21,00 M 2014 R13
KAPC2118 KAPM1593 B6072 445 M2014R13 375,73 113,90 3,00 3,00 3,00 3,00 50,32 1,52 1,52 1,52 136,00 29,00 M 2014 R13
KAPC2120 KAPM1649 B6775 445 M2014R13 310,22 75,86 3,00 3,00 3,00 2,00 52,19 1,52 1,78 1,69 131,00 20,00 M 2014 R13
KAPC2121 KAPM1593 B5941 445 M2014R13 312,70 77,91 3,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 136,00 19,00 M 2014 R13
KAPC2122 KAPM1553 B6176 445 M2014R13 317,64 92,62 3,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 126,00 22,00 M 2014 R13
KAPC2123 KAPM2349 B6948 445 M2014R13 295,39 78,22 2,00 2,00 1,00 3,00 51,23 1,65 1,78 1,73 130,00 21,00 M 2014 R13
KAPC2124 KAPM2488 B8173 444 M2014R13 307,21 72,28 3,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 134,00 23,50 M 2014 R13
KAPC2125 KAPM2140 B5853 445 M2014R13 349,78 89,16 2,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 136,00 25,00 M 2014 R13
KAPC2126 KAPM2349 B6949 437 F2014S22 434,21 144,26 4,00 3,00 4,00 2,00 43,74 1,27 2,79 2,26 142,00 0,00 F 2014 S22
KAPC2127 KAPM2140 KAPL5065 449 F2014R14 256,01 65,25 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 130,00 0,00 F 2014 R14
KAPC2128 KAPM1593 B5915 445 M2014R13 287,98 90,01 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 134,00 21,00 M 2014 R13
KAPC2129 NJOP43 B5379 445 M2014R13 352,25 82,07 3,00 3,00 3,00 3,00 48,84 1,52 1,02 1,20 138,00 24,00 M 2014 R13
KAPC213 THA2538 X0764 499 M2012R13 440,88 215,44 5,00 5,00 5,00 3,00 54,26 1,27 1,02 1,11 143,00 32,00 M 2012 R13
KAPC2130 KAPM2701 B8170 445 M2014R13 339,89 111,59 3,00 3,00 3,00 3,00 42,19 2,03 2,79 2,52 132,00 25,00 M 2014 R13
KAPC2131 KAPM2520 B7760 438 F2014S22 361,64 111,66 3,00 2,00 2,00 2,00 44,00 1,52 1,78 1,69 140,00 0,00 F 2014 S22
KAPC2134 KAPM2140 B6502 444 M2014R13 304,73 86,93 2,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 132,00 23,00 M 2014 R13
KAPC2135 KAPM2140 B6976 445 M2014R13 427,64 177,51 3,00 3,00 3,00 2,00 47,10 1,52 3,30 2,68 139,00 27,00 M 2014 R13
KAPC2137 NJOP43 X0125 435 M2014R13 366,67 116,62 3,00 3,00 3,00 3,00 50,58 1,52 1,27 1,36 134,00 22,50 M 2014 R13
KAPC2138 KAPM2294 0796KBE 435 M2014R13 395,75 174,09 4,00 5,00 5,00 3,00 0,00 0,00 0,00 0,00 138,00 19,50 M 2014 R13
KAPC2139 KAPM2030 B2505 435 M2014R13 319,89 50,95 3,00 2,00 2,00 3,00 50,77 1,52 2,79 2,35 135,00 22,50 M 2014 R13
KAPC2140 NJOP43 X0740 435 M2014R13 356,55 101,08 3,00 3,00 3,00 2,00 44,71 1,02 1,02 1,02 133,00 28,00 M 2014 R13
KAPC2141 LBMNC8288 X2257 435 M2014R13 375,52 114,76 3,00 3,00 3,00 3,00 52,45 1,02 1,78 1,51 133,00 25,00 M 2014 R13
KAPC2142 KAPM2294 BM080280 439 F2014R14 256,83 30,43 2,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 127,00 0,00 F 2014 R14
KAPC2143 KAPM1905 B3732 439 F2014R14 271,87 68,68 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 130,00 0,00 F 2014 R14
KAPC2144 KAPM1905 B2407 428 F2014S22 337,97 101,55 3,00 3,00 2,00 1,00 43,23 1,78 2,79 2,44 135,00 0,00 F 2014 S22
KAPC2145 KAPM2386 BM080132 428 F2014S22 330,26 101,86 2,00 2,00 1,00 2,00 42,65 1,52 2,79 2,35 138,00 0,00 F 2014 S22
KAPC2146 KAPM2140 X1739 427 F2014S22 378,69 132,95 3,00 3,00 3,00 2,00 45,81 3,81 3,30 3,48 136,00 0,00 F 2014 S22
KAPC2147 KAPM2030 B2784 428 F2014S22 319,98 75,24 2,00 2,00 2,00 2,00 38,90 1,52 1,02 1,20 134,00 0,00 F 2014 S22
KAPC2148 KAPM1905 B2596 435 M2014R13 388,16 129,11 3,00 3,00 3,00 2,00 47,29 1,52 1,27 1,36 139,00 25,00 M 2014 R13
KAPC2149 KAPM1705 Y3409 434 M2014R13 319,35 87,80 3,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 136,00 21,00 M 2014 R13
KAPC215 KAP2376 Y0048 469 M2012R13 419,83 216,61 3,00 3,00 3,00 3,00 53,16 1,02 1,27 1,18 139,00 23,00 M 2012 R13
KAPC2150 NJOP43 X0147 435 M2014R13 374,25 143,70 4,00 4,00 4,00 2,00 48,00 1,52 1,14 1,27 137,00 25,00 M 2014 R13
KAPC2151 KAPM2294 P0042 434 M2014R13 349,77 105,32 3,00 3,00 2,00 2,00 0,00 0,00 0,00 0,00 139,00 23,00 M 2014 R13
KAPC2152 KAPM2294 Z0637 435 M2014R13 370,46 105,67 3,00 3,00 3,00 2,00 38,45 1,27 1,27 1,27 135,00 24,00 M 2014 R13
KAPC2153 KAPM2140 X2266 435 M2014R13 281,95 71,74 2,00 2,00 2,00 1,00 0,00 0,00 0,00 0,00 130,00 20,00 M 2014 R13
KAPC2154 NJOP44 Y3228 435 M2014R13 331,26 96,42 3,00 3,00 3,00 2,00 52,97 1,52 1,27 1,36 136,00 20,00 M 2014 R13
KAPC2155 NJOP7 Z0563 435 M2014R13 345,17 82,67 3,00 3,00 3,00 2,00 39,48 1,02 2,29 1,85 138,00 24,00 M 2014 R13
KAPC2156 COLA6879 X2259 435 M2014R13 370,46 101,10 3,00 2,00 2,00 4,00 0,00 0,00 0,00 0,00 132,00 0,00 M 2014 R13
KAPC2157 KAPM2723 Z0356 435 M2014R13 356,55 115,97 3,00 3,00 3,00 2,00 49,74 1,02 1,27 1,18 138,00 23,00 M 2014 R13
KAPC2158 KAPM2264 Y0788 439 F2014R14 295,67 81,88 2,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 129,00 0,00 F 2014 R14
KAPC2159 NJOP43 Z0254 427 F2014S22 349,06 96,17 3,00 3,00 3,00 2,00 48,32 1,78 2,80 2,44 135,00 0,00 F 2014 S22
KAPC2160 KAPM2294 P0001 428 F2014S22 316,12 76,83 1,00 1,00 1,00 2,00 38,71 1,52 1,27 1,36 137,00 0,00 F 2014 S22
KAPC2161 KAPM2294 Z0488 428 F2014S22 340,54 97,09 3,00 3,00 3,00 2,00 42,77 1,52 1,78 1,69 138,00 0,00 F 2014 S22
KAPC2163 KAPM2723 BR080882 435 M2014R13 395,75 154,01 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 138,00 26,50 M 2014 R13
KAPC2164 KAPM2294 Z0145 435 M2014R13 317,36 74,91 2,00 2,00 1,00 2,00 43,29 1,52 1,52 1,52 136,00 20,00 M 2014 R13
KAPC2165 KAPM2386 P0066 435 M2014R13 350,23 97,34 3,00 2,00 2,00 2,00 38,32 1,52 2,29 2,02 139,00 25,00 M 2014 R13
KAPC2166 KAPM2140 BM080465 427 F2014S22 391,57 130,07 2,00 3,00 3,00 2,00 41,61 1,27 4,57 3,42 138,00 0,00 F 2014 S22
KAPC2167 LBMNC8288 X0721 428 F2014S22 300,70 92,78 2,00 2,00 2,00 2,00 39,55 1,78 2,79 2,44 127,00 0,00 F 2014 S22
KAPC2169 KAPM2520 B8065 433 M2014R13 411,55 97,82 3,00 4,00 4,00 3,00 40,52 1,52 1,27 1,36 135,00 26,50 M 2014 R13
KAPC2170 KAPM2450 B5146 433 M2014R13 355,66 136,25 3,00 3,00 3,00 2,00 40,00 1,27 2,03 1,76 136,00 22,00 M 2014 R13
KAPC2171 KAPM2140 KAPL5211 437 F2014R14 276,89 13,16 2,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 126,00 0,00 F 2014 R14
KAPC2172 KAPM2030 B6185 425 F2014S22 393,41 104,18 3,00 3,00 3,00 2,00 36,32 3,56 5,33 4,71 136,00 0,00 F 2014 S22
KAPC2173 KAPM1905 B6235 426 F2014S22 296,95 85,84 2,00 2,00 2,00 1,00 46,90 2,67 3,05 2,92 135,00 0,00 F 2014 S22
KAPC2174 KAPM2520 B8997 433 M2014R13 228,64 32,42 1,00 1,00 1,00 1,00 0,00 0,00 0,00 0,00 124,00 18,00 M 2014 R13
KAPC2175 KAPM1905 B5660 433 M2014R13 384,87 96,25 3,00 3,00 3,00 2,00 40,65 1,02 1,02 1,02 139,00 25,00 M 2014 R13
KAPC2176 KAPM1905 B6336 426 F2014S22 302,11 82,56 3,00 2,00 2,00 3,00 38,52 1,78 2,79 2,44 131,00 0,00 F 2014 S22
KAPC2177 KAPM2140 B6872 425 F2014S22 341,65 111,87 2,00 3,00 3,00 2,00 52,39 4,83 5,08 4,99 125,00 0,00 F 2014 S22
KAPC2178 KAPM1905 B6060 426 F2014S22 333,10 86,65 1,00 1,00 1,00 2,00 41,68 1,52 2,79 2,35 133,00 0,00 F 2014 S22
KAPC2179 NJOP43 B5365 425 F2014S22 350,71 102,04 2,00 3,00 3,00 2,00 43,48 3,30 3,18 3,22 130,00 0,00 F 2014 S22
KAPC2182 KAPM2520 B7778 425 F2014S22 371,41 122,35 3,00 3,00 3,00 2,00 47,42 1,78 4,32 3,43 131,00 0,00 F 2014 S22
KAPC2183 KAPM2148 B6294 426 F2014S22 330,52 94,13 3,00 2,00 3,00 2,00 41,10 1,02 1,02 1,02 138,00 0,00 F 2014 S22
KAPC2184 KAPM2520 B6695 433 M2014R13 386,14 78,94 3,00 3,00 3,00 3,00 46,97 1,52 1,27 1,36 136,00 27,00 M 2014 R13
KAPC2187 KAPM1683 B7659 428 F2014R14 281,43 18,73 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 131,00 0,00 F 2014 R14
KAPC2188 KAPM1905 B5790 416 F2014S22 349,04 112,27 3,00 3,00 3,00 2,00 50,32 2,54 3,56 3,20 126,00 0,00 F 2014 S22
KAPC2189 KAPM2450 KAPL4004 428 F2014R14 275,00 29,69 1,00 1,00 1,00 1,00 0,00 0,00 0,00 0,00 128,00 0,00 F 2014 R14
KAPC2190 KAPM1905 B6379 417 F2014S22 371,94 95,62 3,00 2,00 2,00 2,00 50,65 1,52 1,78 1,69 138,00 0,00 F 2014 S22
KAPC2191 KAPM2030 B6045 424 M2014R13 377,48 83,53 3,00 2,00 1,00 1,00 45,87 1,27 1,27 1,27 137,00 22,50 M 2014 R13
KAPC2192 KAPM2140 B6776 424 M2014R13 374,88 48,85 3,00 3,00 3,00 2,00 43,68 1,52 2,03 1,85 134,00 25,00 M 2014 R13
KAPC2194 KAPM2148 B5417 416 F2014S22 387,38 123,52 3,00 3,00 3,00 2,00 52,52 3,30 4,95 4,37 138,00 0,00 F 2014 S22
KAPC2195 KAPM2030 B5974 428 F2014R14 255,72 35,57 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 130,00 0,00 F 2014 R14
KAPC2196 KAPM2386 B6216 428 F2014R14 301,99 37,67 3,00 2,00 3,00 2,00 36,00 2,29 2,29 2,29 132,00 0,00 F 2014 R14
KAPC2197 KAPM2148 B5844 423 M2014R13 306,86 55,62 2,00 2,00 2,00 1,00 0,00 0,00 0,00 0,00 138,00 18,00 M 2014 R13
KAPC2198 KAPM1905 B2065 424 M2014R13 390,45 89,12 3,00 3,00 3,00 2,00 37,55 1,52 1,78 1,69 141,00 27,00 M 2014 R13
KAPC2199 KAPM1705 X0338 424 M2014R13 390,45 135,83 3,00 3,00 3,00 3,00 33,48 1,52 0,76 1,03 139,00 23,00 M 2014 R13
KAPC2200 KAPM1491 B2749 424 M2014R13 398,23 100,05 4,00 3,00 3,00 3,00 33,42 1,02 1,78 1,51 139,00 20,00 M 2014 R13
KAPC2201 KAPM2030 B2491 424 M2014R13 339,86 71,39 2,00 2,00 1,00 2,00 53,03 1,52 1,78 1,69 131,00 23,00 M 2014 R13
KAPC2202 KAPM2294 X1215 424 M2014R13 303,54 34,91 2,00 2,00 1,00 3,00 0,00 0,00 0,00 0,00 133,00 20,00 M 2014 R13
KAPC2203 KAPM2147 Z0546 428 F2014R14 244,16 0,00 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 129,00 0,00 F 2014 R14
KAPC2204 KAPM2148 KAPL3558 417 F2014S22 341,61 73,37 3,00 3,00 2,00 2,00 46,58 1,52 1,27 1,36 134,00 0,00 F 2014 S22
KAPC2205 KAPM2386 B2769 417 F2014S22 349,52 83,05 3,00 3,00 2,00 2,00 40,13 1,52 1,78 1,69 135,00 0,00 F 2014 S22
KAPC2207 KAPM2030 B3551 423 M2014R13 301,65 94,74 2,00 2,00 1,00 2,00 0,00 0,00 0,00 0,00 132,00 23,50 M 2014 R13
KAPC2208 KAPM2177 Y3239 424 M2014R13 316,51 60,89 1,00 1,00 1,00 2,00 52,97 1,52 1,27 1,36 130,00 21,00 M 2014 R13
KAPC2209 KAPM2412 X1328 424 M2014R13 332,08 83,23 2,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 142,00 0,00 M 2014 R13
KAPC2210 KAPM2412 Y0478 424 M2014R13 246,46 32,01 1,00 1,00 1,00 3,00 0,00 0,00 0,00 0,00 128,00 17,00 M 2014 R13
KAPC2211 KAPM2412 X1234 424 M2014R13 354,13 66,04 3,00 3,00 2,00 4,00 46,00 1,02 1,02 1,02 139,00 22,00 M 2014 R13
KAPC2212 KAPM2177 Y3195 424 M2014R13 386,56 102,24 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 133,00 25,00 M 2014 R13
KAPC2213 KAPM2294 X0777 416 F2014S22 382,09 115,62 3,00 3,00 3,00 2,00 46,19 2,03 3,56 3,02 124,00 0,00 F 2014 S22
KAPC2214 KAPM2264 Y1019 417 F2014S22 366,67 119,20 2,00 3,00 3,00 2,00 44,06 4,06 5,33 4,89 135,00 0,00 F 2014 S22
KAPC2215 KAPM2264 Z0334 428 F2014R14 254,44 49,53 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 123,00 0,00 F 2014 R14
KAPC2216 KAPM2148 KAPM1345 428 F2014R14 280,14 26,36 1,00 1,00 1,00 1,00 0,00 0,00 0,00 0,00 130,00 0,00 F 2014 R14
KAPC2217 KAPM2177 P229 416 F2014S22 392,67 88,80 3,00 3,00 3,00 2,00 46,65 1,78 3,56 2,94 136,00 0,00 F 2014 S22
KAPC2218 KAPM2386 Y3279 416 F2014S22 395,31 122,30 3,00 3,00 2,00 2,00 51,68 3,81 4,57 4,30 137,00 0,00 F 2014 S22
KAPC2220 KAPM2264 X0812 424 M2014R13 332,08 55,91 3,00 2,00 2,00 2,00 56,00 1,27 1,27 1,27 133,00 21,50 M 2014 R13
KAPC2221 KAPM2264 Y3194 424 M2014R13 370,99 136,15 2,00 3,00 3,00 2,00 40,65 1,02 1,02 1,02 137,00 21,00 M 2014 R13
KAPC2222 KAPM2030 B3993 424 M2014R13 352,83 41,57 3,00 3,00 2,00 2,00 45,03 1,02 1,52 1,35 137,00 22,00 M 2014 R13
KAPC2223 KAPM2264 Y0272 424 M2014R13 354,13 69,04 3,00 3,00 2,00 2,00 35,29 1,02 1,02 1,02 140,00 24,00 M 2014 R13
KAPC2224 KAPM2147 Y1207 424 M2014R13 376,18 112,63 3,00 3,00 3,00 3,00 39,94 1,27 1,52 1,43 134,00 22,00 M 2014 R13
KAPC2225 KAPM2147 BM080791 417 F2014S22 364,03 100,10 2,00 2,00 1,00 2,00 45,48 1,52 2,29 2,02 137,00 0,00 F 2014 S22
KAPC2226 KAPM2177 BR081045 417 F2014S22 302,04 49,03 1,00 1,00 1,00 2,00 41,61 1,52 2,79 2,35 132,00 0,00 F 2014 S22
KAPC2228 KAPM2723 X1820 417 F2014S22 373,26 103,02 2,00 3,00 2,00 2,00 46,65 1,52 1,78 1,69 141,00 0,00 F 2014 S22
KAPC2232 KAPM2177 Z0068 418 M2014R13 250,00 20,03 1,00 1,00 1,00 2,00 55,68 1,40 4,06 3,13 124,00 15,00 M 2014 R13
KAPC2233 KAPM2264 X1097 419 M2014R13 354,42 98,65 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 136,00 24,50 M 2014 R13
KAPC2236 KAPM2147 BM080495 419 M2014R13 343,91 84,41 3,00 3,00 3,00 2,00 53,74 1,52 3,05 2,51 138,00 22,00 M 2014 R13
KAPC2237 KAPM2412 X1592 418 M2014R13 296,05 38,41 2,00 2,00 1,00 1,00 0,00 0,00 0,00 0,00 133,00 18,00 M 2014 R13
KAPC2239 KAPM2386 M964 419 M2014R13 391,17 89,53 3,00 3,00 3,00 2,00 37,55 1,02 0,76 0,85 137,00 24,00 M 2014 R13
KAPC2240 KAPM2386 B5298 419 M2014R13 288,78 19,81 2,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 131,00 19,00 M 2014 R13
KAPC2241 KAPM1570 P230 412 F2014S22 337,74 74,94 2,00 2,00 2,00 3,00 38,39 1,78 1,78 1,78 139,00 0,00 F 2014 S22
KAPC2242 KAPM2450 B4357 411 F2014S22 410,83 112,89 3,00 3,00 3,00 2,00 40,58 1,52 1,78 1,69 140,00 0,00 F 2014 S22
KAPC2243 KAPM2177 X0678 423 F2014R14 271,75 38,75 1,00 1,00 1,00 3,00 0,00 0,00 0,00 0,00 131,00 0,00 F 2014 R14
KAPC2244 KAPM2030 B2836 412 F2014S22 372,45 87,28 3,00 3,00 3,00 2,00 42,58 1,78 2,54 2,27 138,00 0,00 F 2014 S22
KAPC2247 KAPM2147 Y0499 412 F2014S22 349,76 93,82 2,00 1,00 1,00 1,00 39,23 1,02 2,29 1,85 133,00 0,00 F 2014 S22
KAPC2248 KAPM1905 B2901 419 M2014R13 410,86 118,95 4,00 3,00 3,00 3,00 53,35 2,29 1,78 1,96 137,00 23,00 M 2014 R13
KAPC2249 KAPM2412 X1568 419 M2014R13 325,54 55,44 1,00 1,00 1,00 2,00 51,29 1,78 3,18 2,69 134,00 22,50 M 2014 R13
KAPC2250 KAPM2030 B6221 419 M2014R13 354,42 97,35 3,00 3,00 3,00 2,00 41,55 1,27 1,02 1,11 135,00 20,00 M 2014 R13
KAPC2251 KAPM2030 B3538 419 M2014R13 358,35 61,44 3,00 3,00 3,00 2,00 48,19 1,27 1,27 1,27 135,00 22,50 M 2014 R13
KAPC2252 KAPM2723 Y1038 419 M2014R13 315,04 67,87 2,00 2,00 2,00 2,00 49,03 1,52 1,27 1,36 131,00 18,00 M 2014 R13
KAPC2253 KAPM2386 B6046 419 M2014R13 349,16 55,82 3,00 2,00 2,00 3,00 48,13 1,52 2,29 2,02 134,00 23,00 M 2014 R13
KAPC2254 KAPM2294 Y0319 421 F2015R14 249,52 0,00 1,00 1,00 1,00 3,00 0,00 0,00 0,00 0,00 128,00 0,00 F 2015 R14
KAPC2255 KAPM2386 B6471 417 M2015R13 383,81 45,04 3,00 3,00 3,00 2,00 39,35 1,02 1,27 1,18 134,00 24,00 M 2015 R13
KAPC2257 KAPM2294 X1549 417 M2015R13 393,05 88,53 3,00 3,00 3,00 2,00 47,10 1,02 2,03 1,68 135,00 24,00 M 2015 R13
KAPC2258 KAPM2412 Y3232 417 M2015R13 429,98 96,57 5,00 4,00 4,00 2,00 56,77 1,52 2,29 2,02 137,00 26,50 M 2015 R13
KAPC2259A KAPM1905 B3354 417 M2015R13 398,32 71,54 3,00 3,00 3,00 2,00 38,06 1,52 1,27 1,36 141,00 23,00 M 2015 R13
KAPC2262 KAPM2520 KAPL5321 387 M2015R13 466,15 121,92 3,00 3,00 3,00 3,00 42,32 1,52 1,02 1,20 138,00 28,00 M 2015 R13
KAPC2263B KAPM1769 0022GPCA 386 M2015R13 453,11 0,00 3,00 3,00 3,00 3,00 45,94 1,65 2,29 2,07 136,00 25,00 M 2015 R13
KAPC2264A THA2538 Z0017 386 M2015R13 387,56 0,00 3,00 3,00 3,00 1,00 40,39 1,52 2,03 1,85 136,00 22,00 M 2015 R13
KAPC2265 KAPM2733 B7782 387 M2015R13 419,25 0,00 3,00 3,00 3,00 2,00 48,84 1,52 1,27 1,36 130,00 26,00 M 2015 R13
KAPC2266 LBMNC8288 X0265 547 M2015R18 350,91 117,37 4,00 3,00 3,00 4,00 47,10 1,02 1,78 1,51 143,00 23,00 M 2015 R18
KAPC2267 KAPM2916 KAPM2459 533 F2015S32 370,45 172,45 5,00 3,00 3,00 2,00 58,65 2,79 4,06 3,62 137,00 0,00 F 2015 S32
KAPC2268 KAPM2349 X1401 530 F2015S32 383,96 182,51 5,00 3,00 3,00 2,00 49,68 2,41 3,05 2,83 151,00 0,00 F 2015 S32
KAPC2269 LBMNC8288 B2672 527 F2015S31 378,84 164,56 5,00 3,00 3,00 2,00 47,87 2,79 4,83 4,12 144,00 0,00 F 2015 S31
KAPC2270 CSCF1384 B8527 541 M2015R18 352,77 127,08 3,00 3,00 3,00 3,00 45,10 0,76 1,78 1,42 146,00 25,00 M 2015 R18
KAPC2271 KAPM2349 B7269 525 F2015S31 398,10 184,06 5,00 3,00 2,00 2,00 61,81 3,43 5,08 4,50 151,00 0,00 F 2015 S31
KAPC2272 LBMNC8288 X0056 539 M2015R18 365,31 178,76 4,00 3,00 3,00 3,00 43,81 1,78 2,29 2,11 142,00 29,00 M 2015 R18
KAPC2273 KAPM1608 Z0239 539 M2015R18 398,98 158,08 5,00 4,00 4,00 3,00 47,94 1,78 3,05 2,61 143,00 28,00 M 2015 R18
KAPC2274 KAPM1683 B2712 538 M2015R15 421,19 197,99 5,00 5,00 4,00 3,00 59,23 1,27 1,78 1,60 146,00 32,50 M 2015 R15
KAPC2275 257812FM X1914 545 M2015R17 379,45 165,31 3,00 2,00 3,00 3,00 0,00 0,00 0,00 0,00 139,00 31,00 M 2015 R17
KAPC2276 LBMNC8288 Z0081 539 M2015R18 383,67 133,30 5,00 3,00 3,00 3,00 47,03 1,27 1,27 1,27 149,00 31,50 M 2015 R18
KAPC2277 KAPM2916 BR080969 545 M2015R17 377,43 168,08 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 135,00 28,50 M 2015 R17
KAPC2278 738612TUL X1591 539 M2015R18 317,35 99,88 3,00 2,00 2,00 2,00 49,42 1,27 1,78 1,60 136,00 28,00 M 2015 R18
KAPC2279 KAPM1608 Y0497 525 F2015S32 360,38 173,62 4,00 4,00 4,00 2,00 60,52 5,46 7,37 6,70 142,00 0,00 F 2015 S32
KAPC228 BONS130 Y0598 459 M2012R13 436,17 200,31 3,00 5,00 5,00 3,00 54,45 1,78 2,29 2,11 138,00 28,00 M 2012 R13
KAPC2280 AZAN5 B5442 525 F2015S31 369,81 176,99 5,00 5,00 5,00 2,00 0,00 0,00 0,00 0,00 140,00 0,00 F 2015 S31
KAPC2281 KAPM2349 B5850 525 F2015S32 383,43 141,85 5,00 3,00 4,00 2,00 63,16 2,79 6,35 5,10 144,00 0,00 F 2015 S32
KAPC2282 KAPM2349 BR080878 525 F2015S32 359,33 163,30 4,00 4,00 3,00 2,00 53,03 2,79 3,56 3,29 142,00 0,00 F 2015 S32
KAPC2283 KAPM2916 BR080954 523 F2015S31 344,93 152,08 3,00 3,00 3,00 2,00 50,26 6,10 8,89 7,91 138,00 0,00 F 2015 S31
KAPC2284 LBMNC8288 572T 523 F2015S32 361,76 164,20 4,00 3,00 3,00 2,00 47,61 4,06 3,56 3,74 150,00 0,00 F 2015 S32
KAPC2285 KAPM2916 B5226 543 M2015R17 318,05 129,53 2,00 3,00 2,00 3,00 0,00 0,00 0,00 0,00 137,00 25,00 M 2015 R17
KAPC2286 LBMNC8288 Z0111 543 M2015R17 389,96 185,18 4,00 4,00 4,00 4,00 0,00 0,00 0,00 0,00 143,00 30,00 M 2015 R17
KAPC2287 KAPM2916 B7491 523 F2015S32 295,51 131,76 2,00 3,00 3,00 2,00 47,74 5,08 8,64 7,39 137,00 0,00 F 2015 S32
KAPC2288 KAPM2916 B7141 523 F2015S32 329,16 137,70 3,00 3,00 3,00 2,00 53,94 6,35 8,13 7,51 136,00 0,00 F 2015 S32
KAPC2289 AZAN5 B7666 521 F2015S32 373,70 179,61 4,00 5,00 3,00 3,00 52,13 3,18 6,86 5,57 145,00 0,00 F 2015 S32
KAPC2290 KAPM1683 B8177 521 F2015S31 348,37 148,64 3,00 3,00 3,00 3,00 48,13 3,68 5,33 4,75 142,00 0,00 F 2015 S31
KAPC2292 KAPM2916 B7752 521 F2015S32 362,09 166,27 4,00 4,00 4,00 2,00 50,77 3,56 6,35 5,37 139,00 0,00 F 2015 S32
KAPC2293 KAPM1683 B8032 535 M2015R18 363,93 114,91 4,00 2,00 2,00 2,00 52,06 1,52 1,78 1,69 144,00 31,00 M 2015 R18
KAPC2294 KAPM2916 B8272 541 M2015R17 382,26 157,93 3,00 4,00 3,00 3,00 0,00 0,00 0,00 0,00 138,00 30,50 M 2015 R17
KAPC2295A KAPM2916 B7140 541 M2015R17 367,01 163,37 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 137,00 32,50 M 2015 R17
KAPC2296 KAPM1683 B8161 541 M2015R17 417,84 172,93 5,00 5,00 5,00 3,00 0,00 0,00 0,00 0,00 142,00 28,50 M 2015 R17
KAPC2297 KAPM1608 X1633 521 F2015S31 355,76 165,23 4,00 3,00 3,00 2,00 47,68 5,59 9,40 8,07 140,00 0,00 F 2015 S31
KAPC2298 LBMNC8288 B2818 521 F2015S32 373,70 170,50 4,00 4,00 3,00 2,00 47,35 3,81 5,84 5,13 140,00 0,00 F 2015 S32
KAPC2300 LBMNC8288 X0484 521 F2015S32 335,70 141,34 3,00 3,00 3,00 2,00 47,55 5,08 6,35 5,91 136,00 0,00 F 2015 S32
KAPC2301 KAPM2080 B2451 521 F2015S31 353,65 159,56 5,00 5,00 3,00 3,00 55,42 4,95 5,84 5,53 137,00 0,00 F 2015 S31
KAPC2302 REMC5326 B2811 521 F2015S31 371,59 168,21 3,00 2,00 1,00 3,00 46,77 3,05 3,56 3,38 145,00 0,00 F 2015 S31
